지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),1시간 최다강수량(mm),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa),1시간 최다일사 시각(hhmi),합계 일사량(MJ/m2),평균 지면온도(°C),안개 계속시간(hr)
101,춘천,2021-05-03,13.7,5.8,21.3,,,,3.7,1.4,60,1008.5,1200,25.77,16.7,
101,춘천,2021-05-04,11.6,8.6,13.4,,4.1,16.2,2,.6,86.9,1001.3,1300,4.3,13.4,
101,춘천,2021-05-05,14.5,9.4,19.5,,1.7,2.4,5.7,2.5,55.1,1002.2,1200,24.98,16.5,
101,춘천,2021-05-06,14.4,4.3,23.6,,,,4.5,1.4,54.6,1006.7,1200,24.63,16.4,
101,춘천,2021-05-07,13.4,8.2,19.5,,6.3,6.3,5.2,2.1,65.4,996.6,1300,15.75,14.9,
101,춘천,2021-05-08,14.7,8,21.3,,,,6.6,2.6,56.9,995,1200,21.75,16.3,
101,춘천,2021-05-09,16,8.2,22.7,,,,6.6,2.6,43,999.4,1100,28.04,18.7,
101,춘천,2021-05-10,12.3,8.3,16.3,,,,2.2,1,70.5,1004.9,1300,8.79,14.1,
101,춘천,2021-05-11,17,7.5,27,,,,4.2,2,55.9,1005.4,1200,27.45,20.4,
101,춘천,2021-05-12,18.8,10.5,27.7,,,,3.5,1.5,51.5,1004.1,1100,24.44,21.6,
101,춘천,2021-05-13,21.2,12.5,30.8,,,,2.9,1.2,62.8,1002.6,1200,25.8,24.5,
101,춘천,2021-05-14,22.8,15.1,31.2,,,,2.7,1.2,65.1,1002.4,1200,24.99,26.2,
101,춘천,2021-05-15,21.7,18.7,26.3,,5.3,9.4,2.6,1,82.5,998.2,1000,12.49,22.8,
101,춘천,2021-05-16,16.5,12.2,20.5,,12.4,69.1,4.5,1.7,93,994,1100,3.37,18.6,
101,춘천,2021-05-17,14.1,12.2,16.4,,.8,1.9,2.9,1.4,90,998.6,1600,6.15,16.1,
101,춘천,2021-05-18,17.1,12.1,24.7,,,,2.8,1.1,78.8,1001.7,1300,20.42,20.6,
101,춘천,2021-05-19,19.2,13,28.1,,,,3.1,1.2,65.9,1002.9,1200,26.02,22.6,
101,춘천,2021-05-20,17.3,14.1,21.6,,2.9,4.9,4.6,1.7,68.8,997.5,1200,6.2,17.7,
101,춘천,2021-05-21,15.7,13.2,18.4,,1,2.4,2.5,.9,82.1,997.1,1000,7.15,17.4,
101,춘천,2021-05-22,19.3,12.2,27.5,,,,2.9,1.1,73.3,1001.2,1100,23.42,21.3,
101,춘천,2021-05-23,19.8,13.4,25.9,,,,3.5,1.2,69,1001.7,1200,19.76,22.2,
101,춘천,2021-05-24,19.7,14.2,26.3,,,,5,1.4,55,998.2,1200,23.48,23.8,
101,춘천,2021-05-25,13.7,10.7,18.1,,6.1,13.8,5.7,1.4,77.6,997.9,1200,15.37,15.9,
101,춘천,2021-05-26,16.6,8.8,23.7,,0,0,4.5,1.5,65.5,999,1100,20.89,19.2,
101,춘천,2021-05-27,15.3,13.9,17.3,,2.3,7.6,2,.8,85.8,992.9,1600,4.11,16.2,
101,춘천,2021-05-28,14.9,12,18.5,,6.2,17.5,3.1,1.3,86,991.9,1400,8.83,17.1,
101,춘천,2021-05-29,16.1,12.8,20.9,,1.1,1.5,3.9,1.5,77,997.5,900,14.57,18.6,
101,춘천,2021-05-30,17.9,12.3,26.3,,5.4,6.3,3.9,1.2,68.8,1000.9,1200,23.79,21.2,
101,춘천,2021-05-31,18.7,15.4,23.8,,2.7,4,2.5,1.3,82.9,1003.2,1400,13.35,21.6,
101,춘천,2021-06-01,19.4,16.4,23.3,,1.7,2.6,3,1.3,83.3,1005.6,1100,12.33,20.8,
101,춘천,2021-06-02,21.6,16.1,29.8,,,,2.7,1.4,71.4,1004.2,1100,22.76,23.5,
101,춘천,2021-06-03,19.2,15,22.9,,4.8,19.9,4.1,1,86,995.6,900,6.8,21.2,
101,춘천,2021-06-04,18.7,12.5,25,,.3,.3,4.6,1.7,62,992.4,1200,26.44,21.2,
101,춘천,2021-06-05,19.9,14.6,26.3,,,,4.4,1.8,61.1,992.2,1200,19.27,20.9,
101,춘천,2021-06-06,21.3,13.5,28.7,,,,3.5,1.5,71.1,998.2,1200,26.49,25.1,
101,춘천,2021-06-07,20.7,17.7,24.4,,0,0,3.3,1.2,78.1,1005.2,1100,10.7,22.8,
101,춘천,2021-06-08,21.1,17.8,26.6,,.3,.6,2.9,1,75.9,1007.4,1200,14.02,22.1,
101,춘천,2021-06-09,23.8,16.9,31.6,,,,2.8,1.2,66.4,1006.6,1200,23.76,26.1,
101,춘천,2021-06-10,24.1,19,30.1,,.7,.9,3,1.1,75.4,1002.9,1200,15.5,26.1,
101,춘천,2021-06-11,22.4,20,25.5,,7.5,13.7,4.4,2,81.3,1001,1100,16.01,23.3,
101,춘천,2021-06-12,23.9,18.6,31.7,,,,3,1.5,73.5,1003.1,1200,24.39,26.8,
101,춘천,2021-06-13,25.3,18.1,33,,,,2.9,1.4,60.8,999.5,1200,28.53,29.4,
101,춘천,2021-06-14,25,18.7,31.5,,,,2.6,1.5,56.9,997.2,1100,25.06,29.2,
101,춘천,2021-06-15,22.3,19.9,25.4,,.1,.1,3.6,2.1,72.8,996.6,1300,7.71,22.8,
101,춘천,2021-06-16,22.4,18.6,26.7,,,,4.6,2.6,65.4,998.3,1100,25.29,28.5,
101,춘천,2021-06-17,20.4,16.8,23.7,,0,0,2.9,1.2,76.4,997.8,1200,10,23.2,
101,춘천,2021-06-18,21.7,19.8,25.4,,.3,.7,3.4,1.4,83,992.4,1500,11.31,23.1,
101,춘천,2021-06-19,22.6,16.8,29.2,,,,3.4,1.3,70.8,992.3,1200,27.16,28.3,
101,춘천,2021-06-20,23.1,15.7,30.1,,0,0,4.3,1.9,68.5,992.1,1300,22.79,28,
101,춘천,2021-06-21,22.4,18.2,29.5,,5.6,5.6,4.9,1.4,73.5,995.9,1200,24.55,28.3,
101,춘천,2021-06-22,20.1,17,26.1,,8.5,11.7,4.2,1.6,82.6,1000.7,1000,18.34,26.8,
101,춘천,2021-06-23,20.9,16.3,27.3,,.9,.9,3.2,1.5,79.6,1002.4,1200,24.23,26.9,
101,춘천,2021-06-24,23.1,17.9,29,,,,2.7,1.2,72.3,1002.7,1200,25.97,29.9,
101,춘천,2021-06-25,24.4,18.4,30.3,,,,3.1,1.4,70.9,1001.8,1200,26.29,30.6,
101,춘천,2021-06-26,21.4,19.9,23,,22.3,31.6,2.7,1,87.9,1002.3,1000,6.48,22.3,
101,춘천,2021-06-27,24,19.6,29.1,,7.9,10.5,3.4,1.4,71,999.3,1200,21.59,26.8,
101,춘천,2021-06-28,24,20.4,28.8,,0,0,3.7,1.4,74.5,997.3,1200,21.93,28.5,
101,춘천,2021-06-29,24.5,20.7,29.4,,0,0,4.1,1.4,75.1,997,1200,22.08,25.7,
101,춘천,2021-06-30,24.5,22,28.1,,.6,.6,3.1,1.2,80.6,998.5,1000,17.32,26.6,
101,춘천,2021-07-01,25.7,20.1,31.7,,,,3.5,1.2,69.9,998.7,1200,24.35,31.1,
101,춘천,2021-07-02,25.3,21.8,30.4,,,,4.4,2.1,67.5,1001.2,1300,20.71,30.3,
101,춘천,2021-07-03,21.7,19.9,25.8,,9.6,41.4,5,2.6,81.4,999.6,900,8.62,20.9,
101,춘천,2021-07-04,21.8,20.1,23.6,,12.5,36.6,3.3,1.3,94.1,995.9,1200,5.72,20.9,
101,춘천,2021-07-05,23.2,20.6,27,,,,3,1.3,78.8,1001.1,1500,15.2,26.5,
101,춘천,2021-07-06,24.9,20.7,30.6,,,,2.8,1.3,78.4,998.5,1200,21.01,29.2,
101,춘천,2021-07-07,26.5,22.4,30.7,,0,0,3.1,1.2,78,998.4,1200,18.12,29.9,
101,춘천,2021-07-08,26,22.1,32.8,,13.1,25.5,4.8,1.4,81,996.6,1100,20.85,32,
101,춘천,2021-07-09,25.5,21.5,31.1,,,,3.5,1.3,79.8,996.7,1300,21.68,30.7,
101,춘천,2021-07-10,25.2,22.7,30.4,,9.4,13.2,3.6,1.1,85.5,998.9,1300,18.7,27,
101,춘천,2021-07-11,25.3,22.9,29.1,,.2,.4,3.5,1.1,87.6,1001.3,1200,12.23,28.3,
101,춘천,2021-07-12,27.3,23.6,32.7,,,,2.1,.9,79,1001.7,1200,20.57,32.3,
101,춘천,2021-07-13,28.5,24.3,34.3,,,,2.8,1.3,77.6,1001.4,1100,20.65,31.9,
101,춘천,2021-07-14,29.2,24.8,34.7,,,,3.5,1.4,76.3,1003.6,1100,23.31,35.3,
101,춘천,2021-07-15,27.4,22.9,35.4,,20.9,21.2,5.3,1.4,80.6,1006.3,1300,20.92,35.2,
101,춘천,2021-07-16,27.6,22.4,34.9,,,,3.7,1.3,73.5,1006.1,1200,23.44,30.4,
101,춘천,2021-07-17,26.8,23.3,31.3,,5.7,7.5,4,1.8,77.4,1004.2,900,18.84,29.1,
101,춘천,2021-07-18,28.1,23.4,33.7,,.3,.3,3.9,1.4,75,1003.3,1300,25.48,31.7,
101,춘천,2021-07-19,26.4,23.2,32.3,,7.1,10.3,3.4,1.1,82.5,1005.2,1100,16.91,30.8,
101,춘천,2021-07-20,27.7,22.8,33.8,,,,2.4,1,75,1006.3,1300,23.27,30.5,
101,춘천,2021-07-21,28.9,24.5,35.9,,,,4,1.2,75.5,1004.8,1300,25.76,33.3,
101,춘천,2021-07-22,29.1,23.6,35.7,,,,3.2,1.5,67.8,1002.8,1200,27.14,34.4,
101,춘천,2021-07-23,29.5,23.6,35.8,,,,3,1.5,71.1,1001.1,1200,26.91,34.8,
101,춘천,2021-07-24,30,24.6,36.6,,,,3.2,1.3,71,999.9,1200,26.77,35.8,
101,춘천,2021-07-25,30,24.3,35.9,,0,0,3.3,1.5,68.8,998.3,1200,26.82,35.8,
101,춘천,2021-07-26,29.8,25.4,34.9,,6.4,6.4,3.4,1.4,71.8,996.4,1200,25.71,33.1,
101,춘천,2021-07-27,30.2,25.3,36.3,,,,3.6,1.8,64.9,994.7,1200,26.89,34,
101,춘천,2021-07-28,29.5,24.6,35.5,,,,3,1.5,66.9,994.4,1200,27.28,34.2,
101,춘천,2021-07-29,28.8,24,33.9,,,,3.1,1.5,77.5,993.4,1200,21.12,32.4,
101,춘천,2021-07-30,29.7,25.4,35.3,,,,3.9,1.4,75.1,992,1200,23.57,34.9,
101,춘천,2021-07-31,29.5,25.5,35.1,,6.7,6.7,3.1,1.3,75.8,992,1300,20.96,31.8,
101,춘천,2021-08-01,27.5,24.9,33.3,,29.5,34.2,4,1.2,85.3,992.6,1400,14.85,32.1,
101,춘천,2021-08-02,26.6,24.7,30.2,,1.5,1.5,2.6,1,86.6,995.1,1600,11.13,28.2,
101,춘천,2021-08-03,27.4,24.3,32.4,,.7,.7,3.2,1.1,83.6,999.3,1400,14.46,29.6,
101,춘천,2021-08-04,28.6,25.1,33.5,,,,3.7,1.3,75.9,1000.2,1400,19.56,31.3,
101,춘천,2021-08-05,28.4,23.8,34,,,,2.9,1.4,77.3,997.8,1100,22.17,31.1,
101,춘천,2021-08-06,27.9,24.9,34.3,,.5,.5,5.1,1.4,77.9,995.3,1200,20.62,32.4,
101,춘천,2021-08-07,27.5,23.7,32.6,,,,2.5,1.3,76.5,995,1100,20.68,29.9,
101,춘천,2021-08-08,26.7,23.4,32,,,,3.2,1.7,74.8,995.4,1200,12.13,28.6,
101,춘천,2021-08-09,27,23.9,31.6,,,,5,2.4,64.8,995.6,1300,22.04,30,
101,춘천,2021-08-10,24.5,21.1,31.1,,7.2,7.2,5.9,1.7,80.3,999.8,1400,16.89,30.3,
101,춘천,2021-08-11,25.1,21.4,31.4,,.3,.3,2.9,1.3,79,1002.2,1200,18.17,28.8,
101,춘천,2021-08-12,26.1,21.7,31.2,,,,3.5,1.5,77,1001.5,1200,17.95,31.1,
101,춘천,2021-08-13,25.7,22.4,30.2,,,,3,1.6,74.3,998.7,1400,14.31,26.4,
101,춘천,2021-08-14,24.1,21.5,27.6,,,,4.3,2,72.8,1000.8,1300,12.52,27.6,
101,춘천,2021-08-15,24.6,19,30.6,,,,3.2,1.6,66.1,1006,1100,17.82,29.1,
101,춘천,2021-08-16,25,19.7,31,,,,3.7,2.3,65.3,1006.4,1200,24.36,32.7,
101,춘천,2021-08-17,24.2,20,30.4,,0,0,5.5,2.3,68.3,1002.7,1100,19.73,30.9,
101,춘천,2021-08-18,23.4,19.9,28.6,,,,4.9,2,69.3,1002.8,1300,18.12,27.5,
101,춘천,2021-08-19,23.8,17.4,30.4,,,,4.5,1.8,65.6,1004.1,1300,23.03,30.9,
101,춘천,2021-08-20,25,20,30.9,,.2,.2,3.4,1.7,70.9,1003.5,1100,17.85,28.8,
101,춘천,2021-08-21,23,21.8,24.6,,8.7,28.9,4.2,1.3,89.9,995.3,1500,3.75,24.2,
101,춘천,2021-08-22,24.4,21.8,28.4,,1.5,1.5,4.1,1.7,76.5,999.2,1400,13.71,24.9,
101,춘천,2021-08-23,21.7,20.1,23.5,,.9,3.3,1.8,.6,92.8,1001.1,1100,3.7,20.5,
101,춘천,2021-08-24,22.7,20.9,24.3,,4,14.6,4.1,1.8,91.5,991.8,1100,3.72,23,
101,춘천,2021-08-25,24.2,22.4,27.2,,.1,.1,3.8,1,87.4,998,1600,8.31,24.4,
101,춘천,2021-08-26,24.6,21.5,27.5,,0,0,3.1,1.1,84.3,1003.4,1300,9.95,25.8,
101,춘천,2021-08-27,22,19.8,24.3,,.5,.6,1.9,.7,90.1,1004.6,1400,3.07,22.3,
101,춘천,2021-08-28,23.2,19.3,28.5,,,,3,1.2,79.9,1005.4,1200,16.77,26.1,
101,춘천,2021-08-29,22.8,20.2,26.8,,1.1,1.2,2.5,.9,83,1005.3,1500,10.68,24.3,
101,춘천,2021-08-30,22.7,19.2,28.6,,,,2.6,1,82.1,1007.4,1500,13.63,22.9,
101,춘천,2021-08-31,20.1,18,22.9,,6.3,34.8,3,1.3,93.3,1006.9,1000,3.89,20.9,
101,춘천,2021-09-01,20.8,18,23.9,,4.6,7.5,3.2,1.8,82.5,1002.2,1300,6.81,22.1,
101,춘천,2021-09-02,23.1,18.9,27.7,,.1,.1,3.1,1.5,70.6,1001.9,1300,19.99,24.1,
101,춘천,2021-09-03,22.8,17.7,28.1,,,,3.9,2.1,65.6,1002,1200,23.55,27.6,
101,춘천,2021-09-04,20.7,15.2,27.4,,,,4,2,67.3,1007.7,1200,23.17,25.1,
101,춘천,2021-09-05,21.2,15.6,27,,,,5.4,1.9,69.1,1011,1300,16.1,24.2,
101,춘천,2021-09-06,21.9,17.2,26.3,,.1,.1,4.6,2,69.5,1009,1200,12.92,23.3,
101,춘천,2021-09-07,19,17.9,20.6,,6.4,33.9,3.2,1.1,97,1000.6,1300,2.53,20.1,
101,춘천,2021-09-08,22.6,18.8,28.6,,.7,.8,2.9,.9,79,1001.5,1200,20.65,24.4,
101,춘천,2021-09-09,21.7,17.7,28.1,,,,2.6,1.2,81.6,1005.5,1100,17.25,25.1,
101,춘천,2021-09-10,22,18.3,28.6,,,,3.1,1.1,82.3,1004.8,1300,15.29,25.7,
101,춘천,2021-09-11,22.2,17.8,28.5,,,,2.7,1.1,80.5,1004.5,1200,16.99,25.8,
101,춘천,2021-09-12,22.6,17.5,30.1,,,,3,1.2,75.3,1005,1200,20.41,26.2,
101,춘천,2021-09-13,23,18.3,29.6,,,,3.1,1.6,77.9,1008.7,1300,18.06,26.6,
101,춘천,2021-09-14,23.2,18.4,29.1,,,,4.5,2.7,66.9,1008,1200,21.42,26.5,
101,춘천,2021-09-15,21.2,16.3,26.6,,,,5.3,2.2,68.5,1009.1,1300,19.6,25.8,
101,춘천,2021-09-16,21.5,14.9,27.8,,,,3.5,1.7,69.6,1005.1,1100,19.25,24.6,
101,춘천,2021-09-17,21.9,19,26.8,,,,5.3,2.3,67.9,1002.1,1300,14.23,25.7,
101,춘천,2021-09-18,22.6,17.7,29.5,,,,3.8,1.1,71.3,1006.2,1100,19.99,27.1,
101,춘천,2021-09-19,21.4,18.2,26.5,,,,3.2,1.6,73.8,1007.9,1500,11.54,25.3,
101,춘천,2021-09-20,22.1,16,29,,,,3.9,1.4,69.3,1003.5,1200,18.64,26.7,
101,춘천,2021-09-21,21.4,18.7,26.3,,11.1,38.3,3.9,1.3,85.5,996.8,1400,9,23.5,
101,춘천,2021-09-22,20.2,17.2,25.1,,6.4,11.1,4.9,2,77,999.4,1200,13.72,21.5,
101,춘천,2021-09-23,20,15.9,24.9,,0,0,2.6,1.1,72.1,1007.8,1400,12.87,22.4,
101,춘천,2021-09-24,20.7,16.2,26.3,,,,4.6,1.6,75,1014.6,1100,17.67,21.9,
101,춘천,2021-09-25,19.4,16.1,23,,,,3.8,1.4,81.8,1015.4,1100,7.11,19.8,
101,춘천,2021-09-26,20.7,16.3,26.3,,,,4.1,2.3,69.5,1012.6,1200,18.9,23.3,
101,춘천,2021-09-27,19.5,16.3,24.4,,0,0,3.6,1.9,78.6,1008.3,1200,10.24,20.6,
101,춘천,2021-09-28,21,17.4,25.5,,.5,.7,3,1.6,78.5,1004.8,1100,12.29,25.9,
101,춘천,2021-09-29,19.6,16.9,22.1,,3.4,13.5,2.2,.8,95.1,999.5,1500,2.33,20.3,
101,춘천,2021-09-30,19.5,16.7,26.1,,,,2.1,.9,85.4,1000.9,1300,12.3,22.8,
101,춘천,2021-10-01,20.4,16.8,27.2,,.4,.4,3.3,1.2,82.3,1000.6,1200,14.6,23.8,
101,춘천,2021-10-02,19.7,14.2,26.1,,,,2.9,1.1,78.4,1005.2,1200,17.56,24.2,
101,춘천,2021-10-03,20.3,15.7,28.5,,,,2.8,.8,83.5,1010.5,1200,13.1,22.7,
101,춘천,2021-10-04,19.6,16.2,21.9,,9.2,24.6,1.8,.6,94.6,1011.1,900,2.09,19.7,
101,춘천,2021-10-05,21.9,17.3,26.9,,2.1,3.3,4.3,2.3,83.6,1011.6,1300,5.88,21.7,
101,춘천,2021-10-06,17.9,17.1,19.1,,.8,2.5,2.9,1.9,88.5,1012.3,1200,3.36,18.7,
101,춘천,2021-10-07,19,16.8,21.4,,1.7,3.2,1.8,.6,89.6,1008.3,1200,5.11,20,
101,춘천,2021-10-08,18.6,17.5,19.8,,.6,2,2.5,1.3,90.3,1012.9,1300,3.74,19.3,
101,춘천,2021-10-09,19.7,16.3,23.6,,0,0,3,1.1,88.6,1014,1400,7.14,20.2,
101,춘천,2021-10-10,19.8,16.2,23.5,,5,10,3,.8,93.6,1008.9,1100,2.8,20.5,
101,춘천,2021-10-11,15.8,13.5,18.6,,1.3,3.2,3,1.4,79.3,1013,900,8.74,17.8,
101,춘천,2021-10-12,17.1,14.4,20.9,,,,4,2.3,68.8,1017.3,1200,8.97,16.8,
101,춘천,2021-10-13,17.9,12.5,24,,,,4.1,2.2,71.6,1015.8,1200,16.79,18,
101,춘천,2021-10-14,19,15,24.6,,,,3.3,1.2,75.9,1010.5,1200,14.49,19.8,
101,춘천,2021-10-15,18.1,16.6,21.4,,1,2.9,2.8,1,83.5,1009.9,1300,6.68,18.8,
101,춘천,2021-10-16,11.8,3.4,17,,.7,.7,3.5,1.5,60.8,1012.9,1200,8.85,13.9,
101,춘천,2021-10-17,5,-1.2,12.8,,,,3.2,1,58.3,1018.3,1200,17.15,7.9,
101,춘천,2021-10-18,7.7,-.3,13.9,,0,0,2.7,.8,70.6,1015.1,1200,11.79,8.5,
101,춘천,2021-10-19,10.6,6.9,16,,2.3,3.2,2.9,.9,78.1,1010.6,1200,8.83,11.1,
101,춘천,2021-10-20,8.2,3,15.7,,,,1.8,.7,76.1,1012.7,1100,15.61,10.2,
101,춘천,2021-10-21,8.3,3.7,15.7,,,,2,.8,77.8,1011.7,1100,12.38,9.5,
101,춘천,2021-10-22,9.1,3.3,17.9,,,,2.9,.9,76.6,1013.9,1200,14.38,11.4,
101,춘천,2021-10-23,9.2,4.3,18.3,,,,2.3,.8,76,1019.7,1200,13.27,10.8,
101,춘천,2021-10-24,8.4,3.1,17.8,,,,1.9,.7,80.8,1017.9,1200,12.3,10,
101,춘천,2021-10-25,8.9,3.7,18,,,,1.8,.7,82.4,1014.6,1200,11.74,10.2,
101,춘천,2021-10-26,9.6,4.2,17.6,,,,1.8,.6,86.4,1011.8,1200,9.16,10.2,
101,춘천,2021-10-27,10.8,5.6,18.7,,4.6,4.6,3.3,.9,78.6,1010.3,1200,12.75,11.5,
101,춘천,2021-10-28,9.8,2.7,19.9,,,,2.9,.8,75.1,1015.3,1200,13.52,10.3,
101,춘천,2021-10-29,10.3,4.8,19.8,,,,2.9,.9,72.1,1017.2,1200,13.03,10,
101,춘천,2021-10-30,9.9,5.5,16.8,,,,1.4,.5,80.4,1015.9,1100,8.26,9.8,
101,춘천,2021-10-31,10.6,5.7,18,,,,1.7,.5,86.6,1015.5,1200,8.39,11.2,
101,춘천,2021-11-01,11.2,6.1,17.9,,,,3.6,.8,78,1014.3,1100,9.97,11.4,
101,춘천,2021-11-02,10.6,4.9,16.9,,,,2.2,.7,81.6,1013.1,1200,8.14,11.1,
101,춘천,2021-11-03,12,7,18.5,,,,2.6,.8,69.3,1010.5,1200,12.2,12.7,
101,춘천,2021-11-04,9.3,3.8,17.4,,,,2.3,.6,81.1,1011.6,1100,9.71,9.1,
101,춘천,2021-11-05,9.7,5.8,17.3,,,,2,.6,84.4,1013.2,1200,8.68,10.6,
101,춘천,2021-11-06,9.7,4,17.8,,,,1.7,.6,82.6,1013.2,1200,9.75,9.1,
101,춘천,2021-11-07,11.5,4,20.6,,,,2.1,.7,75.5,1012.1,1300,10.87,10.9,
101,춘천,2021-11-08,8,4.7,11.9,,,17,6,2,75.6,1002.1,1400,3.89,9.7,
101,춘천,2021-11-09,5.5,3.1,7.4,,,.1,3.9,2.3,66,1000.6,1000,4.02,4.9,
101,춘천,2021-11-10,4.6,1.7,7.3,,,,5.1,2.6,57,998.4,1100,7.54,4.3,
101,춘천,2021-11-11,5.4,.8,9.6,,,,4.8,2.5,51.4,1001.5,1000,8.67,3.5,
101,춘천,2021-11-12,4,-1.3,9.7,,,,4.7,1.8,52.1,1007.4,1200,12.57,3,
101,춘천,2021-11-13,4.4,-4.3,13.8,,,,3.1,.6,71.9,1009.9,1200,11.78,3.9,
101,춘천,2021-11-14,8.7,4,16,,,0,3.9,1,71.4,1008.9,1200,8.74,7.2,
101,춘천,2021-11-15,6.2,.5,14.5,,,,1.4,.5,78.5,1013,1200,8.02,5.4,
101,춘천,2021-11-16,5.8,.4,15.1,,,,3.3,.7,68.3,1015.2,1200,10.74,4.4,
101,춘천,2021-11-17,4.6,-1.9,12.6,,,,2.1,.7,69.5,1015,1200,10.08,3.2,
101,춘천,2021-11-18,7.6,3,12.6,,,0,1.6,.6,73.8,1009.2,1100,4.53,7.2,
101,춘천,2021-11-19,13.1,7.1,18,,,,3.9,2,73.5,1008.4,1100,8.12,11.1,
101,춘천,2021-11-20,8.1,3.2,15.8,,,,2.3,.7,77.5,1012.4,1200,8.95,6.8,
101,춘천,2021-11-21,8.3,5.3,12.4,,,1.8,2.2,.6,81.3,1007.5,1200,4.28,8.2,
101,춘천,2021-11-22,3.4,-.1,9.5,,,3.9,7,3.2,50.4,1005.5,1200,9.42,2.9,
101,춘천,2021-11-23,.3,-3.1,4.2,,,,5.7,3.2,43.5,1008,1100,9.85,-.7,
101,춘천,2021-11-24,3.1,-3.8,9.1,,,,3.7,1.3,55,1007.5,1200,5.38,.7,
101,춘천,2021-11-25,3.6,-1.6,10.9,,,,5.2,1.2,63.1,1008.9,1200,10.12,2.3,
101,춘천,2021-11-26,1.2,-4.9,8.6,,,,5.6,1.1,64.5,1017.1,1000,9.25,.5,
101,춘천,2021-11-27,.2,-5.6,9.3,,,,1.6,.5,69.6,1025.4,1000,11.1,.3,
108,서울,2020-01-01,-2.2,-6.5,.3,9.83,,.1,2.6,.6,64.4,1021.1,1100,4.53,-.9,
108,서울,2020-01-02,1,-.7,3.8,,,,4,1.2,65.4,1018.7,1200,3.47,.1,
108,서울,2020-01-03,-.1,-3.4,4.6,,,,3.5,1.7,56.9,1016.4,1300,10.1,-.4,
108,서울,2020-01-04,1.2,-2.8,6.1,,,,4.5,1.9,50.8,1015.4,1200,9.29,0,
108,서울,2020-01-05,1.3,-3.2,6.6,,,,2.9,1.1,45.6,1019.7,1100,9.1,-.5,
108,서울,2020-01-06,3.1,.6,4.6,14.33,,1.8,5.4,3.1,65.4,1015.3,1100,2.03,1,
108,서울,2020-01-07,6.3,4.2,7.7,24,,46.3,6.3,4,95,999.3,1100,.75,5.1,
108,서울,2020-01-08,2.4,-.4,8.9,9.5,,11.6,6.3,3.3,86.1,1003.6,1400,1.84,4,
108,서울,2020-01-09,-1.2,-3.1,2,,,,4.3,2.3,65.3,1013.4,1200,9.14,1.3,
108,서울,2020-01-10,-.6,-4.3,4.2,,,,3.7,1.5,62.9,1013,1300,9.39,.2,
108,서울,2020-01-11,-.1,-2.6,3.9,,,,4.8,1.9,60.9,1009.4,1200,10.13,.1,
108,서울,2020-01-12,-1,-3.5,2.8,,,,4.1,2.4,61.5,1007.5,1200,10.33,.4,
108,서울,2020-01-13,-2.9,-4.7,.2,,,,4.9,2.3,51,1012.4,1200,11.15,-1.3,
108,서울,2020-01-14,-2.3,-5.7,2.6,,,,3.3,1.6,45.3,1015,1200,10.06,-1.6,
108,서울,2020-01-15,-2.7,-6.4,2.2,,,,4.5,1.9,44.8,1017.6,1200,11.6,-2,
108,서울,2020-01-16,-1.7,-5.5,3.2,,,,4.4,1.6,43,1016.3,1200,10.75,-1.6,
108,서울,2020-01-17,-.6,-4.8,4.9,,,,3.8,1.5,43.9,1012.6,1200,9.85,-.8,
108,서울,2020-01-18,.3,-4.1,5.9,,,,4.2,1.8,48.1,1010.9,1200,11.38,-.6,
108,서울,2020-01-19,1.9,-.4,5.3,1.58,,.6,6.1,2.2,62.8,1008,1300,6.08,.5,
108,서울,2020-01-20,.7,-3.3,5.5,,,,5.7,2.5,46.8,1012.2,1200,10.24,-.1,
108,서울,2020-01-21,-.4,-5.6,5.5,,,,3.5,1.4,36.9,1018.8,1300,11.55,-.8,
108,서울,2020-01-22,3,-.1,7.8,,,,3.2,1.7,36,1014.6,1400,6.8,1.3,
108,서울,2020-01-23,4.6,0,9.9,,,,4.7,2,49.3,1013.5,1200,10.73,2.2,
108,서울,2020-01-24,2.8,-1.3,7.4,,,,3.7,1.7,63,1019.5,1200,10.53,1.9,
108,서울,2020-01-25,4.3,.6,8.8,,,,3.9,1.5,63.1,1018.7,1100,7.86,2.4,
108,서울,2020-01-26,5.5,-.2,11.9,,,,6.1,2.7,56.3,1016.5,1200,11.21,3.5,
108,서울,2020-01-27,5.9,4.8,7.5,6.92,,.1,7,4.6,48.1,1010.4,1200,2.76,3.6,
108,서울,2020-01-28,6.8,4.3,9.9,2.67,,0,5.4,2.6,49.4,1007.7,1300,3.98,4.6,
108,서울,2020-01-29,6,3.2,9.6,,,,3.6,2.1,46.4,1005.3,1200,7.3,3.7,
108,서울,2020-01-30,5.2,1.4,10.4,,,,3,1.8,47,1004.4,1200,9.24,3,
108,서울,2020-01-31,3.9,1.4,8.9,.17,,0,4.4,2.3,59.6,1009,1300,9.41,2.8,
108,서울,2020-02-01,2.6,-1.2,7.6,,,,4.7,1.7,66.6,1013.4,1500,7.17,2.3,
108,서울,2020-02-02,1.5,-2.1,5.3,,,,4.7,1.8,52.3,1014.7,1200,8.39,1.9,
108,서울,2020-02-03,-.4,-2.9,3,3.08,,0,5.7,3.1,43.6,1016.3,1200,13.56,2.3,
