date,sise,trading
2010.12.08,"75,000","36,295"
2010.12.09,"76,300","85,423"
2010.12.10,"76,300","87,978"
2010.12.13,"76,500","55,940"
2010.12.14,"77,300","82,496"
2010.12.15,"77,700","55,240"
2010.12.16,"77,900","61,566"
2010.12.17,"77,700","75,607"
2010.12.20,"74,900","80,109"
2010.12.21,"74,900","62,665"
2010.12.22,"75,200","29,347"
2010.12.23,"76,100","78,764"
2010.12.24,"75,300","72,492"
2010.12.27,"73,600","40,542"
2010.12.28,"73,100","62,743"
2010.12.29,"76,300","115,503"
2010.12.30,"77,200","105,189"
2011.01.03,"76,800","67,366"
2011.01.04,"77,600","77,414"
2011.01.05,"78,000","55,443"
2011.01.06,"78,200","44,358"
2011.01.07,"80,100","131,875"
2011.01.10,"79,300","57,982"
2011.01.11,"81,000","83,664"
2011.01.12,"80,100","89,229"
2011.01.13,"81,200","109,322"
2011.01.14,"80,600","192,936"
2011.01.17,"80,800","118,108"
2011.01.18,"78,600","76,728"
2011.01.19,"80,100","98,082"
2011.01.20,"78,700","59,740"
2011.01.21,"78,700","75,167"
2011.01.24,"79,500","74,611"
2011.01.25,"79,000","96,381"
2011.01.26,"81,400","124,754"
2011.01.27,"83,000","121,111"
2011.01.28,"83,200","107,175"
2011.01.31,"80,600","78,802"
2011.02.01,"81,500","56,923"
2011.02.07,"82,300","73,403"
2011.02.08,"83,000","71,792"
2011.02.09,"83,400","95,618"
2011.02.10,"83,700","122,975"
2011.02.11,"83,900","237,910"
2011.02.14,"85,000","102,930"
2011.02.15,"86,400","315,242"
2011.02.16,"86,200","127,447"
2011.02.17,"87,100","155,393"
2011.02.18,"88,500","117,362"
2011.02.21,"89,500","191,062"
2011.02.22,"89,400","49,251"
2011.02.23,"89,500","123,410"
2011.02.24,"92,900","260,861"
2011.02.25,"97,800","206,255"
2011.02.28,"99,600","260,274"
2011.03.02,"95,800","245,244"
2011.03.03,"98,500","191,717"
2011.03.04,"94,600","202,019"
2011.03.07,"92,600","122,908"
2011.03.08,"95,400","100,091"
2011.03.09,"97,000","61,086"
2011.03.10,"94,900","120,923"
2011.03.11,"92,500","96,870"
2011.03.14,"91,000","119,168"
2011.03.15,"90,000","142,015"
2011.03.16,"90,200","121,235"
2011.03.17,"90,700","59,457"
2011.03.18,"91,000","110,228"
2011.03.21,"90,400","113,735"
2011.03.22,"92,000","88,471"
2011.03.23,"95,800","114,945"
2011.03.24,"97,400","188,066"
2011.03.25,"96,800","72,883"
2011.03.28,"98,800","107,137"
2011.03.29,"98,300","182,299"
2011.03.30,"99,800","84,561"
2011.03.31,"98,000","54,328"
